text,label,template_id
Your Uber code: 4002 T&C apply,OTP,Hard_8
Last day! Zomato clearance sale ends tonight. Up to 20% off sitewide.,Promo,Promo_8
UPI payment of Rs.33144 to Akshay successful. UPI Ref: 790719122380. -PNB -TM,Bank,Bank_6
  Confirmation code 578418 for PhonePe. Keep it private.,OTP,OTP_11
Pay Rs.532 on delivery for order OD623611567. -XpressBees STOP to opt out,Delivery,Hard_10
Cheque no. 199687067971 for Rs.14703 has been cleared from A/c XX4153. -Kotak,Bank,Bank_8
Salary of Rs.27014 credited to A/c XX5978. Avl Bal: Rs.403049. -HDFC Bank,Bank,Bank_7
Cheque no. 737400383545 for INR 31586 has been cleared from A/c XX9362. -ICICI Bank,Bank,Bank_8
Pay  Rs.3431 on delivery for order OD764158331. -BlueDart,Delivery,Hard_10
Your OTP is 31513. Use it to verify your Zomato account. Expires in 30 min. -TM,OTP,OTP_1
OTP: 947909 for txn of Rs.42155 at Amazon. Do not share. -HDFC Bank,OTP,OTP_2
Your A/c XX4953 is debited with Rs.54191 on 05-01-26. Info: UPI-Kamya. Bal: Rs.267503,Bank,Bank_2
  Your credit card XX5943 statement is ready. Total due: Rs.31035. Min due: Rs.4651. -BOB,Bank,Bank_5
141912 is ur PhonePe security code. Anyone asking for it is a scammer.,OTP,OTP_9
  Use code 4375 at checkout for 25% off at Meesho!,Promo,Hard_0
  Flat Rs.1352 cashback on your next order at Zomato. Use code SAVE63. Valid till 04 Jul.,Promo,Promo_2
Congratulations! You won Rs.355423 in lucky draw. Claim: bit.ly/pkISOv,Spam,Hard_12
Dear customer ur BOB account will be blocked! Update KYC now: bit.ly/TJQgnk,Spam,Hard_11
ALERT: RS.54269 WITHDRAWN FROM ATM USING CARD XX3687 ON 15-02-26. BAL: RS.169827. -PNB,Bank,Bank_3
your sim will be deactivated in 24hrs. verify aadhaar: bit.ly/uxnmxt,Spam,Hard_13
Jhalak from XpressBees is arriving with your package. Contact: 04559223910,Delivery,Delivery_6
Use 885574 to complete your IRCTC registration Valid till 5 mins,OTP,OTP_4
Use 237099 to complete your Myntra registration. Valid till 5 mins.,OTP,OTP_4
Pay Rs.684 on delivery for order OD104709865. -Delhivery T&C apply,Delivery,Hard_10
ALERT: Rs.96484 withdrawn from ATM using card XX6460 on 09-06-26. Bal: Rs.77598. -HDFC Bank,Bank,Bank_3
FLAT RS.1074 CASHBACK ON YOUR NEXT ORDER AT FLIPKART. USE CODE SAVE90. VALID TILL 02 JUL.,Promo,Promo_2
Pay  Rs.2006 on delivery for order OD604247047. -Delhivery,Delivery,Hard_10
Your Swiggy membership expires soon. Renew now & save 60%: bit.ly/rEFvsK,Promo,Promo_9
Weekend special at Meesho! Min 70% off on everything. Don't miss out: bit.ly/BqFiys,Promo,Promo_6
Order OD7475723021 packed and ready! Expected dispatch by 05 Jul. -Flipkart,Delivery,Delivery_8
UPI payment of INR 99139 to Wazir successful. UPI Ref: 237878084202. -ICICI Bank,Bank,Bank_6
Your credit card XX8503 statement is ready. Total due: Rs.60338. Min due: Rs.4568. -BOB,Bank,Bank_5
"  Never share your OTP, PIN or CVV. HDFC Bank never asks for these. Stay safe.",Bank,Hard_3
YOUR UBER CODE: 5001,OTP,Hard_8
Use 203667 to complete your ICICI Bank registration. Valid till 30 mins.,OTP,OTP_4
Your one time password is 635588 for ICICI Bank. Please do not share it.,OTP,OTP_5
<#> 271289 is your Axis Bank code. Valid 2 min. hA8sk2Lqp3,OTP,OTP_13
bluedart: shipment od2420981989 reached your city hub. expected delivery: 01 jul.,Delivery,Delivery_4
Order  OD9193022271 packed and ready! Expected dispatch by 04 Jul. -Amazon,Delivery,Delivery_8
Last day! Amazon clearance sale ends tonight. Up to 30% off sitewide.,Promo,Promo_8
Your  one time password is 817086 for PNB. Please do not share it.,OTP,OTP_5
  Your Uber code: 3857,OTP,Hard_8
EMI OF RS.96824 DUE ON 06-05-26 FOR LOAN A/C XX4729. PAY NOW TO AVOID CHARGES. -SBI,Bank,Bank_4
OTP-based login was enabled for your A/c XX3113. Call Axis Bank if this wasn't you.,Bank,Hard_2
AZAAN FROM EKART IS ARRIVING WITH YOUR PACKAGE. CONTACT: +916808167909,Delivery,Delivery_6
RECHARGE WITH RS.805 & GET 40% EXTRA TALKTIME. OFFER VALID TODAY ONLY!,Promo,Promo_5
Your order OD8811277987 from BigBasket is arriving tomorrow. Keep Rs.1180 ready for COD.,Delivery,Delivery_3
Your order OD2255573040 from Myntra is arriving tomorrow. Keep Rs.2742 ready for COD.,Delivery,Delivery_3
Delivery attempt failed for order OD5111516296 We will retry tomorrow -Ekart,Delivery,Delivery_5
EXCLUSIVE FOR YOU! BUY 1 GET 1 FREE AT MEESHO. LIMITED PERIOD OFFER. VISIT BIT.LY/ASBUSA,Promo,Promo_3
Use code 9578 at checkout for 10% off at Zomato!,Promo,Hard_0
  Pay Rs.4129 on delivery for order OD796066464. -BlueDart,Delivery,Hard_10
Your credit card XX8652 statement is ready. Total due: Rs.44162. Min due: Rs.1029. -SBI,Bank,Bank_5
Your A/c XX9090 is debited with Rs.84142 on 04-07-26. Info: UPI-Manbir. Bal: Rs.228177,Bank,Bank_2
  Your order OD5483559233 from Meesho is arriving tomorrow. Keep Rs.3573 ready for COD.,Delivery,Delivery_3
206685 - use this to sign in. Never share this code with anyone. -TM,OTP,Hard_7
Salary of Rs.78740 credited to A/c XX9362. Avl Bal: Rs.421528. -SBI,Bank,Bank_7
894477 - use this to sign in Never share this code with anyone,OTP,Hard_7
Enter 835468 to verify your mobile number for Ola,OTP,OTP_10
"HI GAVIN, UNLOCK RS.1999 OFF YOUR FIRST ORDER AT AMAZON WITH CODE NEW68.",Promo,Promo_7
EMI of Rs.36693 due on 24-05-26 for loan A/c XX7131. Pay now to avoid charges. -PNB,Bank,Bank_4
G-783038 IS YOUR GOOGLE VERIFICATION CODE.,OTP,OTP_12
  Your Uber code: 2056,OTP,Hard_8
"HEY, MY NEW NUMBER IS 9666221713. SAVE IT! MEET AT TONIGHT?",Personal,Hard_4
Ishwar from Ekart is arriving with your package. Contact: 5136681395,Delivery,Delivery_6
Your Uber code: 2901,OTP,Hard_8
Your order OD5621998051 from Zomato is arriving tomorrow. Keep Rs.3929 ready for COD.,Delivery,Delivery_3
Your  order OD5554576348 from Flipkart is arriving tomorrow. Keep Rs.2998 ready for COD.,Delivery,Delivery_3
Low balance alert: A/c XX6702 balance is Rs.447130. Maintain min balance to avoid charges. T&C apply,Bank,Bank_10
369165 - use this code to sign in to PNB. Never share it with anyone.,OTP,OTP_7
Dear customer ur ICICI Bank account will be blocked! Update KYC now: bit.ly/vXURWu,Spam,Hard_11
CONGRATULATIONS! YOU WON RS.809561 IN LUCKY DRAW. CLAIM: BIT.LY/IUUQQM,Spam,Hard_12
Your one time password is 497661 for Meesho. Please do not share it.,OTP,OTP_5
750290 is your OTP for Flipkart login. Valid for 15 minutes. Do not share with anyone. STOP to opt out,OTP,OTP_0
use 21571 to complete your uber registration. valid till 15 mins.,OTP,OTP_4
Zomato: Your cart misses you! Complete purchase now & get 30% off bitly/Mibwms,Promo,Promo_4
"Bro send me Rs.3842 on gpay, will return by 02 Jul",Personal,Hard_5
354161 - USE THIS CODE TO SIGN IN TO MYNTRA. NEVER SHARE IT WITH ANYONE.,OTP,OTP_7
YOUR SIM WILL BE DEACTIVATED IN 24HRS. VERIFY AADHAAR: BIT.LY/CPRWIO,Spam,Hard_13
MYNTRA BIG BILLION DAYS! UP TO 80% OFF + EXTRA 10% WITH HDFC BANK CARDS. HURRY!,Promo,Promo_1
OTP: 57367 for txn of Rs.25501 at BigBasket. Do not share. -BOB,OTP,OTP_2
Coupon 7923 gives you free delivery on orders above Rs.3609. -Meesho,Promo,Hard_1
Amazon Big Billion Days! Up to 30% off + extra 10% with HDFC Bank cards. Hurry!,Promo,Promo_1
Your Uber code: 6803 STOP to opt out,OTP,Hard_8
  Myntra Big Billion Days! Up to 20% off + extra 10% with BOB cards. Hurry!,Promo,Promo_1
Delivery attempt failed for order OD8486571505. We will retry tomorrow. -XpressBees STOP to opt out,Delivery,Delivery_5
Your Zomato membership expires soon. Renew now & save 60%: bit.ly/LvnYvF,Promo,Promo_9
wishi from xpressbees is arriving with your package. contact: +911701051630,Delivery,Delivery_6
rs.23562 credited to a/c xx4777 on 21-03-26. avl bal: rs.62878. -hdfc bank,Bank,Bank_1
DELIVERY ATTEMPT FAILED FOR ORDER OD1517712635. WE WILL RETRY TOMORROW. -DELHIVERY,Delivery,Delivery_5
  Low balance alert: A/c XX8514 balance is Rs.149398. Maintain min balance to avoid charges.,Bank,Bank_10
ALKA FROM DELHIVERY IS ARRIVING WITH YOUR PACKAGE. CONTACT: 00575104636,Delivery,Delivery_6
"  Hi Tanish, unlock Rs.1014 off your first order at Myntra with code NEW64.",Promo,Promo_7
OTP: 166974 for txn of Rs.2777 at Flipkart. Do not share. -Axis Bank,OTP,OTP_2
Your Zomato code: 797528,OTP,OTP_8
Delivered! Your Amazon order OD5994157556 was delivered on 02 Jul. Rate your experience: bit.ly/rLeeZh,Delivery,Delivery_2
Order OD8275275902 packed and ready! Expected dispatch by 01 Jul. -Swiggy,Delivery,Delivery_8
Swiggy: Your cart misses you! Complete purchase now & get 20% off. bit.ly/CzgZOb,Promo,Promo_4
Use 70419 to complete your IRCTC registration Valid till 10 mins,OTP,OTP_4
"Never share your OTP, PIN or CVV. Axis Bank never asks for these. Stay safe.",Bank,Hard_3
Your A/c XX8790 is debited with Rs.89361 on 27-05-26. Info: UPI-Rushil. Bal: Rs.361962,Bank,Bank_2
  Your A/c XX3165 is debited with Rs.16813 on 01-03-26. Info: UPI-Yashoda. Bal: Rs.467400,Bank,Bank_2
  MEGA SALE! Get 10% OFF on all products at Swiggy. Shop now: bit.ly/vPKqSi T&C apply.,Promo,Promo_0
490464 is your verification code for SBI Never share your OTP,OTP,OTP_3
<#> 378904 is your Zomato code. Valid 2 min. hA8sk2Lqp3 -TM,OTP,OTP_13
"Class shifted to room 6076, come fast",Personal,Hard_6
"Hey,  my new number is 06308095914. Save it! Meet at noon?",Personal,Hard_4
your credit card xx5957 statement is ready. total due: rs.51285. min due: rs.2566. -icici bank,Bank,Bank_5
Dear customer ur Axis Bank account will be blocked! Update KYC now: bit.ly/DVzpEC,Spam,Hard_11
rs.70761 credited to a/c xx9748 on 10-04-26. avl bal: rs.151477. -bob,Bank,Bank_1
Ekart:  Shipment OD3396678366 reached your city hub. Expected delivery: 03 Jul.,Delivery,Delivery_4
616199 is your BOB security code. Anyone asking for it is a scammer.,OTP,OTP_9
Interest of Rs.87580 credited to your FD A/c XX3988. -SBI,Bank,Bank_9
OTP: 721018 for txn of Rs.29793 at Uber. Do not share. -PNB,OTP,OTP_2
Enter 160011 to verify ur mobile number for PNB.,OTP,OTP_10
Low balance alert: A/c XX6345 balance is Rs.446438. Maintain min balance to avoid charges.,Bank,Bank_10
  Interest of Rs.97962 credited to your FD A/c XX8855. -SBI,Bank,Bank_9
Your Myntra membership expires soon. Renew now & save 10%: bit.ly/DcEPFD -TM,Promo,Promo_9
G-914427 is your Google verification code,OTP,OTP_12
otp for delivery of order od3981997168 is 4388. share only with the delivery agent. -ekart,Delivery,Delivery_9
Your SIM will be deactivated in 24hrs Verify Aadhaar: bitly/SHdIuh,Spam,Hard_13
943796 IS YOUR OLA SECURITY CODE. ANYONE ASKING FOR IT IS A SCAMMER.,OTP,OTP_9
1443 - use this code to sign in to Hotstar. Never share it with anyone.,OTP,OTP_7
Your credit card XX6019 statement is ready. Total due: INR 27746. Min due: INR 2615. -ICICI Bank,Bank,Bank_5
674459 is ur PNB security code. Anyone asking for it is a scammer.,OTP,OTP_9
  Confirmation code 512429 for Paytm. Keep it private.,OTP,OTP_11
"Hey, my new number is +919760932522. Save it! Meet at tonight?",Personal,Hard_4
Rs.38748 credited to A/c XX3024 on 26-03-26. Avl Bal: Rs.142188. -PNB,Bank,Bank_1
G-774629 is ur Google verification code.,OTP,OTP_12
  Your credit card XX6985 statement is ready. Total due: Rs.93140. Min due: Rs.964. -HDFC Bank,Bank,Bank_5
Your order OD7866991824 from Flipkart is arriving tomorrow. Keep Rs.3134 ready for COD.,Delivery,Delivery_3
Interest of Rs.62654 credited to your FD A/c XX8516. -Kotak,Bank,Bank_9
cheque no. 202542841309 for rs.15616 has been cleared from a/c xx3525. -bob,Bank,Bank_8
Exclusive for you! Buy 1 Get 1 FREE at Zomato. Limited period offer. Visit bit.ly/bGHQKk,Promo,Promo_3
872692 - use this to sign in. Never share this code with anyone.,OTP,Hard_7
UPI payment of Rs.1122 to Chakradev successful. UPI Ref: 663414691183. -Axis Bank,Bank,Bank_6
Your A/c XX1164 is debited with Rs.79142 on 21-04-26. Info: UPI-Zehaan. Bal: Rs.1188,Bank,Bank_2
<#> 701381 is your Ola code. Valid 15 min. hA8sk2Lqp3,OTP,OTP_13
Dear customer ur SBI account will be blocked! Update KYC now: bit.ly/IvVBdn,Spam,Hard_11
  <#> 399457 is your SBI code. Valid 30 min. hA8sk2Lqp3,OTP,OTP_13
Use 663192 to complete your PhonePe registration. Valid till 5 mins.,OTP,OTP_4
upi payment of rs.5147 to gunbir successful. upi ref: 573887169101. -axis bank,Bank,Bank_6
  Use 109492 to complete your Zomato registration. Valid till 2 mins.,OTP,OTP_4
Out  for delivery: Your Swiggy package OD8936087654 will arrive today by 9 PM. -DTDC,Delivery,Delivery_1
Salary of Rs.62842 credited to A/c XX9128. Avl Bal: Rs.27948. -BOB T&C apply,Bank,Bank_7
ALERT: Rs.80089 withdrawn from ATM using card XX3117 on 10-02-26. Bal: Rs.115432. -PNB,Bank,Bank_3
453693 is your verification code for BigBasket. Never share your OTP.,OTP,OTP_3
949529 is your OTP for Myntra login. Valid for 10 minutes. Do not share with anyone.,OTP,OTP_0
Hemal from DTDC is arriving with your package. Contact: 04809250341,Delivery,Delivery_6
Flat Rs.110 cashback on ur next order at Meesho. Use code SAVE76. Valid till 03 Jul.,Promo,Promo_2
Coupon 4420 gives you free delivery on orders above INR 4604. -Flipkart,Promo,Hard_1
Urmi from Delhivery is arriving with your package. Contact: 7487034703,Delivery,Delivery_6
abhimanyu from xpressbees is arriving with your package. contact: 05225017084,Delivery,Delivery_6
upi payment of rs.49512 to yutika successful. upi ref: 493188334662. -icici bank,Bank,Bank_6
Your A/c XX9532 is debited with INR 38504 on 24-02-26. Info: UPI-Gagan. Bal: INR 219888,Bank,Bank_2
Your  Zomato order OD5765252999 has been shipped via Ekart. Track: bit.ly/YUUYUN,Delivery,Delivery_0
BlueDart: Shipment OD9605109548 reached ur city hub. Expected delivery: 02 Jul.,Delivery,Delivery_4
YOUR SIM WILL BE DEACTIVATED IN 24HRS. VERIFY AADHAAR: BIT.LY/QDRKRF,Spam,Hard_13
Your OTP is 686320. Use it to verify your SBI account. Expires in 30 min.,OTP,OTP_1
Your  credit card XX9151 statement is ready. Total due: Rs.3590. Min due: Rs.2048. -Axis Bank,Bank,Bank_5
Salary of Rs.84654 credited to A/c XX1495. Avl Bal: Rs.175533. -Axis Bank STOP to opt out,Bank,Bank_7
Exclusive for you! Buy 1 Get 1 FREE at Zomato. Limited period offer. Visit bit.ly/IaEykJ STOP to opt out,Promo,Promo_3
Out for delivery: Your Myntra package OD3312388707 will arrive today by 6 PM. -DTDC T&C apply,Delivery,Delivery_1
Recharge  with Rs.1508 & get 40% extra talktime. Offer valid today only!,Promo,Promo_5
  Work from home! Earn Rs.1984644/month. Join: bit.ly/IyKPOp,Spam,Hard_14
edhitha from ekart is arriving with your package. contact: 02180131849,Delivery,Delivery_6
MEGA SALE! Get 50% OFF on all products at Myntra. Shop now: bit.ly/ypWMbU T&C apply.,Promo,Promo_0
  EMI of Rs.87085 due on 09-06-26 for loan A/c XX3696. Pay now to avoid charges. -BOB,Bank,Bank_4
Salary of Rs.84046 credited to A/c XX9570. Avl Bal: Rs.75347. -HDFC Bank,Bank,Bank_7
Low balance alert: A/c XX6241 balance is Rs.339970 Maintain min balance to avoid charges,Bank,Bank_10
Your one time password is 51813 for Zomato. Please do not share it.,OTP,OTP_5
Rs.15947 credited to A/c XX8363 on 11-02-26. Avl Bal: Rs.251369. -HDFC Bank,Bank,Bank_1
"NEVER SHARE YOUR OTP, PIN OR CVV. ICICI BANK NEVER ASKS FOR THESE. STAY SAFE.",Bank,Hard_3
Delhivery: Shipment OD4696800639 reached your city hub. Expected delivery: 02 Jul. -TM,Delivery,Delivery_4
751758 is your OTP for PNB login. Valid for 30 minutes. Do not share with anyone.,OTP,OTP_0
rs.25682 debited from a/c xx7223 on 20-05-26 to isaiah. avl bal: rs.218531. -pnb,Bank,Bank_0
Interest of Rs.85158 credited to ur FD A/c XX7397. -Axis Bank,Bank,Bank_9
Low balance alert: A/c XX2644 balance is Rs.304262. Maintain min balance to avoid charges.,Bank,Bank_10
"Never share your OTP, PIN or CVV. Kotak never asks for these. Stay safe.",Bank,Hard_3
350718 is ur GPay security code. Anyone asking for it is a scammer.,OTP,OTP_9
Your OTP is 836154. Use it to verify your Amazon account. Expires in 10 min.,OTP,OTP_1
Congratulations!  You won Rs.424227 in lucky draw. Claim: bit.ly/KzHjpV,Spam,Hard_12
mega sale! get 40% off on all products at meesho. shop now: bit.ly/ciapdy t&c apply.,Promo,Promo_0
MEGA SALE! Get 50% OFF on all products at Meesho. Shop now: bit.ly/Nyluxd T&C apply.,Promo,Promo_0
123976  is your BigBasket security code. Anyone asking for it is a scammer.,OTP,OTP_9
Pay INR 3244 on delivery for order OD995921868. -BlueDart,Delivery,Hard_10
  Your credit card XX1297 statement is ready. Total due: Rs.74888. Min due: Rs.1215. -PNB,Bank,Bank_5
Congratulations! You won Rs.970215 in lucky draw Claim: bitly/DyQPCA,Spam,Hard_12
  Myntra Big Billion Days! Up to 50% off + extra 10% with ICICI Bank cards. Hurry!,Promo,Promo_1
MEGA SALE! Get 80% OFF on all products at Flipkart. Shop now: bit.ly/eGNZbA T&C apply.,Promo,Promo_0
Myntra Big Billion Days! Up to 10% off + extra 10% with Kotak cards. Hurry!,Promo,Promo_1
Your A/c XX3045 is debited with INR 45756 on 05-01-26. Info: UPI-Chandani. Bal: INR 128812,Bank,Bank_2
Tap to verify: 937008. This code expires shortly.,OTP,Hard_9
DELIVERED! YOUR AMAZON ORDER OD9951939714 WAS DELIVERED ON 05 JUL. RATE YOUR EXPERIENCE: BIT.LY/PJMQXS,Delivery,Delivery_2
Out for delivery: Your Amazon package OD3482465741 will arrive today by 3 PM. -Delhivery,Delivery,Delivery_1
dear customer ur pnb account will be blocked! update kyc now: bit.ly/vrcenb,Spam,Hard_11
work from home! earn rs.1305874/month. join: bit.ly/edarou,Spam,Hard_14
YOUR OTP IS 864633. USE IT TO VERIFY YOUR SWIGGY ACCOUNT. EXPIRES IN 10 MIN.,OTP,OTP_1
Enter 237103 to verify your mobile number for Myntra.,OTP,OTP_10
Your credit card XX4042 statement is ready. Total due: Rs.21786. Min due: Rs.1005. -Kotak,Bank,Bank_5
Rs.57534 debited from A/c XX6096 on 18-05-26 to Neha. Avl Bal: Rs.314145. -Axis Bank,Bank,Bank_0
Your Zomato order OD4380635797 has been shipped via BlueDart. Track: bit.ly/XvAopk,Delivery,Delivery_0
UPI payment of Rs.27959 to Kabir successful. UPI Ref: 175474759722. -ICICI Bank,Bank,Bank_6
ALERT:  Rs.58422 withdrawn from ATM using card XX6379 on 21-04-26. Bal: Rs.30893. -ICICI Bank,Bank,Bank_3
Your A/c XX3536 is debited with Rs.43157 on 29-06-26. Info: UPI-Sai. Bal: Rs.390069,Bank,Bank_2
157893 is your Amazon security code. Anyone asking for it is a scammer.,OTP,OTP_9
OUT FOR DELIVERY: YOUR BIGBASKET PACKAGE OD9558235500 WILL ARRIVE TODAY BY 12 PM. -EKART,Delivery,Delivery_1
833367  is your verification code for Hotstar. Never share your OTP.,OTP,OTP_3
Interest of Rs.53322 credited to your FD A/c XX4619. -Kotak,Bank,Bank_9
Low balance alert: A/c XX7940 balance is Rs.46629. Maintain min balance to avoid charges.,Bank,Bank_10
ekavir from bluedart is arriving with your package. contact: +917108566189,Delivery,Delivery_6
Your Meesho membership expires soon Renew now & save 70%: bitly/NSoyIv,Promo,Promo_9
827269  is your verification code for Uber. Never share your OTP.,OTP,OTP_3
89770 is your HDFC Bank security code. Anyone asking for it is a scammer.,OTP,OTP_9
Flat INR 1086 cashback on your next order at Myntra. Use code SAVE30. Valid till 01 Jul.,Promo,Promo_2
Weekend special at Flipkart! Min 30% off on everything. Don't miss out: bit.ly/IfcxUx,Promo,Promo_6
G-413226 is your Google verification code,OTP,OTP_12
OTP for delivery of order OD9636535465 is 4915. Share only with the delivery agent. -DTDC,Delivery,Delivery_9
"Class  shifted to room 2001, come fast",Personal,Hard_6
delivery attempt failed for order od4597481446. we will retry tomorrow. -bluedart,Delivery,Delivery_5
Your one time password is 836641 for Uber. Please do not share it.,OTP,OTP_5
EMI of Rs.2161 due on 01-01-26 for loan A/c XX8198. Pay now to avoid charges. -Axis Bank,Bank,Bank_4
81358 is your verification code for ICICI Bank. Never share your OTP.,OTP,OTP_3
Weekend special at Meesho! Min 10% off on everything. Don't miss out: bit.ly/rPZquC,Promo,Promo_6
  MEGA SALE! Get 40% OFF on all products at Amazon. Shop now: bit.ly/DEdGkn T&C apply.,Promo,Promo_0
EMI of INR 92658 due on 14-05-26 for loan A/c XX8609. Pay now to avoid charges. -Axis Bank,Bank,Bank_4
YOUR A/C XX2500 IS DEBITED WITH RS.33957 ON 29-01-26. INFO: UPI-IMARAN. BAL: RS.310163,Bank,Bank_2
Last  day! Swiggy clearance sale ends tonight. Up to 10% off sitewide.,Promo,Promo_8
EXCLUSIVE FOR YOU! BUY 1 GET 1 FREE AT ZOMATO. LIMITED PERIOD OFFER. VISIT BIT.LY/DEOQEZ,Promo,Promo_3
pay rs.4515 on delivery for order od282433453. -bluedart,Delivery,Hard_10
Exclusive for you! Buy 1 Get 1 FREE at Zomato. Limited period offer. Visit bit.ly/QdEaNE,Promo,Promo_3
"  Hey, my new number is 02114346504. Save it! Meet at 6pm?",Personal,Hard_4
Congratulations! You won INR 1148835 in lucky draw. Claim: bit.ly/OMRQHY,Spam,Hard_12
Weekend special at Amazon! Min 50% off on everything Don't miss out: bitly/AGdobU,Promo,Promo_6
bigbasket big billion days! up to 60% off + extra 10% with icici bank cards. hurry!,Promo,Promo_1
EXCLUSIVE FOR YOU! BUY 1 GET 1 FREE AT FLIPKART. LIMITED PERIOD OFFER. VISIT BIT.LY/VVEEVX,Promo,Promo_3
Your credit card XX1392 statement is ready. Total due: Rs.30085. Min due: Rs.3962. -ICICI Bank,Bank,Bank_5
rs.74648 credited to a/c xx2270 on 29-04-26. avl bal: rs.180254. -bob,Bank,Bank_1
"Hi Garima, unlock Rs.877 off ur first order at Flipkart with code NEW11.",Promo,Promo_7
Last day! BigBasket clearance sale ends tonight. Up to 40% off sitewide.,Promo,Promo_8
Delivery attempt failed for order OD1577168119. We will retry tomorrow. -XpressBees,Delivery,Delivery_5
Weekend special at Myntra! Min 60% off on everything. Don't miss out: bit.ly/kaSLcm,Promo,Promo_6
OTP for delivery of order OD2505094513 is 4662. Share only with the delivery agent. -Ekart,Delivery,Delivery_9
OTP for delivery of order OD6515133275 is 4954. Share only with the delivery agent. -DTDC -TM,Delivery,Delivery_9
  Your OTP is 760629. Use it to verify your GPay account. Expires in 2 min.,OTP,OTP_1
Your OTP is 424274. Use it to verify your Axis Bank account. Expires in 5 min.,OTP,OTP_1
Ur A/c XX6876 is debited with Rs.35700 on 20-03-26. Info: UPI-Arin. Bal: Rs.291728,Bank,Bank_2
Pay Rs.306 on delivery for order OD151606215. -Ekart,Delivery,Hard_10
OTP: 755176 for txn of Rs.33953 at Hotstar. Do not share. -Kotak,OTP,OTP_2
Your return pickup for order OD6813308119 is scheduled on 04 Jul. Keep the item ready. -BigBasket,Delivery,Delivery_7
Low balance alert: A/c XX9958 balance is INR 259102. Maintain min balance to avoid charges.,Bank,Bank_10
Rs.91394  debited from A/c XX9312 on 28-01-26 to Omya. Avl Bal: Rs.243681. -HDFC Bank,Bank,Bank_0
  ALERT: Rs.13547 withdrawn from ATM using card XX3959 on 31-03-26. Bal: Rs.97974. -Kotak,Bank,Bank_3
  Use 843689 to complete your HDFC Bank registration. Valid till 30 mins.,OTP,OTP_4
Your SBI code: 947271,OTP,OTP_8
XpressBees: Shipment OD6025724601 reached your city hub Expected delivery: 03 Jul,Delivery,Delivery_4
Ur IRCTC code: 688027,OTP,OTP_8
Janya from XpressBees is arriving with your package. Contact: 1614306989,Delivery,Delivery_6
Rs.13475 credited to A/c XX7955 on 16-05-26. Avl Bal: Rs.32943. -HDFC Bank,Bank,Bank_1
Weekend  special at Flipkart! Min 80% off on everything. Don't miss out: bit.ly/dzcDMg,Promo,Promo_6
Exclusive for you! Buy 1 Get 1 FREE at Amazon. Limited period offer. Visit bit.ly/tsoOLX,Promo,Promo_3
EMI of Rs.52423 due on 16-03-26 for loan A/c XX4192. Pay now to avoid charges. -Axis Bank,Bank,Bank_4
Delivery attempt failed for order OD2832323066. We will retry tomorrow. -Delhivery T&C apply,Delivery,Delivery_5
Rs.23983 debited from A/c XX8861 on 16-05-26 to Upkaar. Avl Bal: Rs.248599. -PNB,Bank,Bank_0
  Rs.95636 debited from A/c XX7054 on 22-04-26 to Bakhshi. Avl Bal: Rs.234598. -HDFC Bank,Bank,Bank_0
rs.28789 debited from a/c xx3330 on 25-04-26 to saksham. avl bal: rs.56712. -pnb,Bank,Bank_0
EXCLUSIVE FOR YOU! BUY 1 GET 1 FREE AT ZOMATO. LIMITED PERIOD OFFER. VISIT BIT.LY/RTYSZY,Promo,Promo_3
Enter 120586 to verify your mobile number for PhonePe,OTP,OTP_10
Your Meesho membership expires soon Renew now & save 30%: bitly/zUunPZ,Promo,Promo_9
13061 is your OTP for Hotstar login. Valid for 2 minutes. Do not share with anyone.,OTP,OTP_0
myntra: your cart misses you! complete purchase now & get 10% off. bit.ly/hkrfxj,Promo,Promo_4
Delivered! Your Meesho order OD1030652104 was delivered on 05 Jul. Rate your experience: bit.ly/uoSCTu,Delivery,Delivery_2
<#> 100634 is your ICICI Bank code. Valid 30 min. hA8sk2Lqp3,OTP,OTP_13
Flat Rs.1284 cashback on ur next order at Flipkart. Use code SAVE39. Valid till 05 Jul.,Promo,Promo_2
Recharge with Rs.1301 & get 10% extra talktime. Offer valid today only!,Promo,Promo_5
780779 IS YOUR VERIFICATION CODE FOR IRCTC. NEVER SHARE YOUR OTP.,OTP,OTP_3
  Your return pickup for order OD4368083550 is scheduled on 05 Jul. Keep the item ready. -Amazon,Delivery,Delivery_7
Delhivery: Shipment OD8841788492 reached your city hub. Expected delivery: 05 Jul.,Delivery,Delivery_4
"Never share your OTP, PIN or CVV. Axis Bank never asks for these. Stay safe.",Bank,Hard_3
Rs.69916 debited from A/c XX3402 on 11-03-26 to Varsha. Avl Bal: Rs.341522. -BOB,Bank,Bank_0
Enter 101820 to verify your mobile number for BigBasket.,OTP,OTP_10
738409  - use this code to sign in to Ola. Never share it with anyone.,OTP,OTP_7
Low balance alert: A/c XX6670 balance is Rs.296508. Maintain min balance to avoid charges.,Bank,Bank_10
last day! zomato clearance sale ends tonight. up to 20% off sitewide.,Promo,Promo_8
BlueDart: Shipment OD8773593350 reached your city hub. Expected delivery: 01 Jul.,Delivery,Delivery_4
Amazon: Your cart misses you! Complete purchase now & get 80% off. bit.ly/xdwMgE,Promo,Promo_4
Low balance alert: A/c XX8333 balance is Rs.445835. Maintain min balance to avoid charges.,Bank,Bank_10
Out for delivery: Your Flipkart package OD2355171432 will arrive today by 12 PM. -BlueDart,Delivery,Delivery_1
