text,label,template_id
KYC UPDATE PENDING FOR A/C XX8414. PLEASE VISIT YOUR NEAREST SBI BRANCH BY 19-02-26 TO AVOID RESTRICTIONS.,Bank,Bank_12
RECHARGE WITH RS.1881 & GET 70% EXTRA TALKTIME. OFFER VALID TODAY ONLY!,Promo,Promo_5
LOW BALANCE ALERT: A/C XX3644 BALANCE IS RS.341674. MAINTAIN MIN BALANCE TO AVOID CHARGES.,Bank,Bank_10
Your FD of Rs.45512 matures on 27-03-26. Renew or withdraw via netbanking. -Axis Bank,Bank,Bank_14
IRCTC: Special trains added for festive season. Book early & save up to 50%.,Promo,Promo_17
rs.90703 credited to a/c xx9934 on 05-02-26. avl bal: rs.113874. -hdfc bank,Bank,Bank_1
Your Swiggy order OD7247093137 has been shipped via DTDC. Track: bit.ly/YQitJM,Delivery,Delivery_0
343995 is your OTP for Flipkart login. Valid for 15 minutes. Do not share with anyone.,OTP,OTP_0
Hungry?  Get 50% off up to Rs.1966 on your next 3 orders. Code: EAT87. -Zomato,Promo,Promo_12
Hungry? Get 40% off up to Rs.1481 on your next 3 orders. Code: EAT84. -Zomato,Promo,Promo_12
  Order OD5198347676 packed and ready! Expected dispatch by 03 Jul. -Flipkart,Delivery,Delivery_8
Pay Rs.921 on delivery for order OD967475978. -DTDC,Delivery,Hard_10
MEGA SALE! Get 40% OFF on all products at Swiggy. Shop now: bit.ly/jwaWZp T&C apply.,Promo,Promo_0
KYC update pending for A/c XX1972. Please visit your nearest PNB branch by 05-02-26 to avoid restrictions.,Bank,Bank_12
"Hey, my new number is 1262209129. Save it! Meet at 6pm?",Personal,Hard_4
Use code 6305 at checkout for 50% off at Meesho!,Promo,Hard_0
MEGA SALE! Get 20% OFF on all products at Zomato Shop now: bitly/RBcthp T&C apply,Promo,Promo_0
Salary of Rs.3613 credited to A/c XX7841. Avl Bal: Rs.13726. -BOB,Bank,Bank_7
Enter 17325 to verify your mobile number for BigBasket.,OTP,OTP_10
Tap to verify: 327938. This code expires shortly.,OTP,Hard_9
Loved your recent Zomato order? Reorder in 1 tap and get 40% off today.,Promo,Promo_22
Beware  of fraud calls asking for card details. ICICI Bank officials never ask for PIN or CVV.,Bank,Bank_15
Pre-approved! Get a HDFC Bank credit card with Rs.61836 limit. Zero joining fee. Apply: bit.ly/JwdWpM,Promo,Promo_14
Hungry? Get 50% off up to Rs.818 on your next 3 orders. Code: EAT89. -Swiggy,Promo,Promo_12
Rs.589 cashback credited to your Paytm wallet. Use on your next order.,Promo,Promo_21
G-855745 is your Google verification code.,OTP,OTP_12
EMI OF RS.78352 DUE ON 19-02-26 FOR LOAN A/C XX1266. PAY NOW TO AVOID CHARGES. -PNB,Bank,Bank_4
Confirmation code 731000 for Ola. Keep it private.,OTP,OTP_11
Your return pickup for order OD6448166464 is scheduled on 02 Jul. Keep the item ready. -Amazon,Delivery,Delivery_7
Beware of fraud calls asking for card details. HDFC Bank officials never ask for PIN or CVV.,Bank,Bank_15
KYC update pending for A/c XX5855. Please visit your nearest HDFC Bank branch by 26-04-26 to avoid restrictions.,Bank,Bank_12
G-249521  is your Google verification code.,OTP,OTP_12
Delivery attempt failed for order OD2007530999. We will retry tomorrow. -Delhivery,Delivery,Delivery_5
Order OD1175076267 packed and ready! Expected dispatch by 02 Jul. -Amazon,Delivery,Delivery_8
you have 3944 reward points expiring on 02 jul. redeem on zomato.,Promo,Promo_20
Your OTP is 746850. Use it to verify your Flipkart account. Expires in 30 min.,OTP,OTP_1
Coupon 6248 gives you free delivery on orders above INR 2264. -BigBasket,Promo,Hard_1
Your credit card XX7012 statement is ready. Total due: Rs.47477. Min due: Rs.1187. -ICICI Bank,Bank,Bank_5
Your order OD3149925696 from BigBasket is arriving tomorrow. Keep Rs.2316 ready for COD.,Delivery,Delivery_3
Beware of fraud calls asking for card details. Kotak officials never ask for PIN or CVV.,Bank,Bank_15
Tap to verify: 830669. This code expires shortly.,OTP,Hard_9
YOUR ACCOUNT STATEMENT FOR JULY IS AVAILABLE. DOWNLOAD FROM THE PNB APP.,Bank,Bank_16
Interest of Rs.36196 credited to your FD A/c XX2964. -HDFC Bank,Bank,Bank_9
Dear customer ur HDFC Bank account will be blocked! Update KYC now: bit.ly/CxQskn,Spam,Hard_11
Swiggy: 522599 is your login OTP. It expires in 15 minutes.,OTP,OTP_6
"Class shifted to room 6955, come fast",Personal,Hard_6
903152 is your Uber security code. Anyone asking for it is a scammer.,OTP,OTP_9
flight fares dropped! hyd-maa from rs.943. book on makemytrip before midnight.,Promo,Promo_16
<#> 740003 is your axis bank code. valid 10 min. ha8sk2lqp3,OTP,OTP_13
OTP-based login was enabled for your A/c XX8172. Call PNB if this wasn't you.,Bank,Hard_2
Confirmation code 41236 for Uber Keep it private,OTP,OTP_11
  525019 is your verification code for Zomato. Never share your OTP.,OTP,OTP_3
RS.263 CASHBACK CREDITED TO YOUR AMAZON PAY WALLET. USE ON YOUR NEXT ORDER.,Promo,Promo_21
Rs.1993 cashback credited to ur Amazon Pay wallet. Use on ur next order.,Promo,Promo_21
"Never share your OTP, PIN or CVV. SBI never asks for these. Stay safe.",Bank,Hard_3
OTP: 113873 for txn of Rs.25671 at Paytm. Do not share. -Kotak,OTP,OTP_2
Delivered! Your Zomato order OD7787801137 was delivered on 01 Jul. Rate your experience: bit.ly/eKcbKn,Delivery,Delivery_2
Convert your HDFC Bank card purchase of INR 425 into easy EMIs at 0% interest. Reply YES.,Promo,Promo_15
Exclusive for you! Buy 1 Get 1 FREE at Zomato. Limited period offer. Visit bit.ly/eRasco,Promo,Promo_3
XpressBees: Shipment OD9913176609 reached your city hub. Expected delivery: 01 Jul.,Delivery,Delivery_4
Use 195956 to complete your Paytm registration. Valid till 2 mins.,OTP,OTP_4
Your SIM will be deactivated in 24hrs. Verify Aadhaar: bit.ly/EFwaKU,Spam,Hard_13
  Your A/c XX7823 is debited with Rs.93032 on 31-05-26. Info: UPI-Sanya. Bal: Rs.32689,Bank,Bank_2
Hungry? Get 20% off up to Rs.1098 on your next 3 orders. Code: EAT85. -Zomato,Promo,Promo_12
Your one time password is 275758 for Myntra. Please do not share it.,OTP,OTP_5
your order od6627627892 from zomato is arriving tomorrow. keep rs.2938 ready for cod.,Delivery,Delivery_3
DELHIVERY: SHIPMENT OD9038177328 REACHED YOUR CITY HUB. EXPECTED DELIVERY: 05 JUL.,Delivery,Delivery_4
Your OTP is 345988. Use it to verify your Myntra account. Expires in 15 min.,OTP,OTP_1
937945 is ur PhonePe security code. Anyone asking for it is a scammer.,OTP,OTP_9
Faras from Ekart is arriving with your package. Contact: 00307548764,Delivery,Delivery_6
"Hi Harshil, unlock INR 1217 off your first order at Myntra with code NEW62.",Promo,Promo_7
"Hi Vrishti, unlock Rs.373 off your first order at Swiggy with code NEW71. T&C apply",Promo,Promo_7
Loved  your recent Flipkart order? Reorder in 1 tap and get 40% off today.,Promo,Promo_22
Confirmation  code 808812 for Flipkart. Keep it private.,OTP,OTP_11
Loved your recent Meesho order? Reorder in 1 tap and get 40% off today.,Promo,Promo_22
665518 is your OTP for BOB login. Valid for 30 minutes. Do not share with anyone.,OTP,OTP_0
DELIVERED! YOUR SWIGGY ORDER OD3436586461 WAS DELIVERED ON 05 JUL. RATE YOUR EXPERIENCE: BIT.LY/OSGGFK,Delivery,Delivery_2
"class shifted to room 3672, come fast",Personal,Hard_6
  Your Zomato order OD4806515598 has been shipped via Delhivery. Track: bit.ly/SGREwo,Delivery,Delivery_0
UPI payment of Rs.41428 to Neel successful. UPI Ref: 211876492295. -Axis Bank,Bank,Bank_6
"  Class shifted to room 9066, come fast",Personal,Hard_6
Flat Rs.878 cashback on your next order at Meesho. Use code SAVE39. Valid till 01 Jul.,Promo,Promo_2
Loved your recent BigBasket order? Reorder in 1 tap and get 80% off today.,Promo,Promo_22
CONFIRMATION CODE 308624 FOR ICICI BANK. KEEP IT PRIVATE.,OTP,OTP_11
Meesho Big Billion Days! Up to 20% off + extra 10% with BOB cards. Hurry!,Promo,Promo_1
Your FD of Rs.89985 matures on 28-03-26 Renew or withdraw via netbanking -ICICI Bank,Bank,Bank_14
order od2507193604 packed and ready! expected dispatch by 06 jul. -bigbasket,Delivery,Delivery_8
CONVERT YOUR HDFC BANK CARD PURCHASE OF RS.1875 INTO EASY EMIS AT 0% INTEREST. REPLY YES.,Promo,Promo_15
<#> 365969 is your Netflix code. Valid 10 min. hA8sk2Lqp3,OTP,OTP_13
337768 - use this to sign in. never share this code with anyone.,OTP,Hard_7
YOUR FLIPKART MEMBERSHIP EXPIRES SOON. RENEW NOW & SAVE 40%: BIT.LY/LBLPGU,Promo,Promo_9
coupon 5175 gives you free delivery on orders above rs.3847. -swiggy,Promo,Hard_1
Your Netflix code: 308162,OTP,OTP_8
Tap to verify: 361895. This code expires shortly.,OTP,Hard_9
Myntra: Your cart misses you! Complete purchase now & get 80% off. bit.ly/JrgzTU,Promo,Promo_4
ALERT: Rs.29143 withdrawn from ATM using card XX4737 on 20-05-26. Bal: Rs.481115. -SBI,Bank,Bank_3
"Hey,  my new number is +918297093626. Save it! Meet at tonight?",Personal,Hard_4
Your return pickup for order OD4856740281 is scheduled on 04 Jul. Keep the item ready. -Swiggy,Delivery,Delivery_7
17314 - USE THIS CODE TO SIGN IN TO NETFLIX. NEVER SHARE IT WITH ANYONE.,OTP,OTP_7
"Bro send me Rs.928 on gpay, will return by 06 Jul",Personal,Hard_5
Rachana from Ekart is arriving with your package. Contact: +912634743454,Delivery,Delivery_6
Out for delivery: Your Myntra package OD3444113530 will arrive today by 12 PM. -BlueDart,Delivery,Delivery_1
Pre-approved! Get a Axis Bank credit card with Rs.322526 limit. Zero joining fee. Apply: bit.ly/HdlMUP,Promo,Promo_14
OLA: 76089 IS YOUR LOGIN OTP. IT EXPIRES IN 30 MINUTES.,OTP,OTP_6
g-44305 is your google verification code.,OTP,OTP_12
"Class  shifted to room 5867, come fast",Personal,Hard_6
your vi pack expires tomorrow. recharge with rs.1635 for 3gb/day + unlimited calls.,Promo,Promo_10
KYC UPDATE PENDING FOR A/C XX3193. PLEASE VISIT YOUR NEAREST AXIS BANK BRANCH BY 03-07-26 TO AVOID RESTRICTIONS.,Bank,Bank_12
your uber code: 4521,OTP,Hard_8
"Class  shifted to room 7062, come fast",Personal,Hard_6
your amazon order od3512532476 has been shipped via bluedart. track: bit.ly/wlipkb,Delivery,Delivery_0
  Your OTP is 134060. Use it to verify your Paytm account. Expires in 5 min.,OTP,OTP_1
KYC update pending for A/c XX5426. Please visit your nearest Kotak branch by 14-03-26 to avoid restrictions.,Bank,Bank_12
UPI payment of INR 6305 to Xalak successful. UPI Ref: 699484755888. -Axis Bank,Bank,Bank_6
Dear customer ur HDFC Bank account will be blocked! Update KYC now: bit.ly/sMoSVD,Spam,Hard_11
You have 1086 reward points expiring on 02 Jul. Redeem on BigBasket.,Promo,Promo_20
Your Prime Video plan renews on 03 Jul at Rs.506. Upgrade to 4K for Rs.699/month.,Promo,Promo_18
Weekend special at Amazon! Min 60% off on everything. Don't miss out: bit.ly/vHxdAT T&C apply,Promo,Promo_6
ALERT: Rs.61562 withdrawn from ATM using card XX2509 on 08-02-26. Bal: Rs.199260. -HDFC Bank,Bank,Bank_3
Data exhausted? Get 2GB extra with Rs.1584 booster pack. Dial *121# or visit app.,Promo,Promo_11
EMI of INR 76396 due on 08-03-26 for loan A/c XX4471. Pay now to avoid charges. -Kotak,Bank,Bank_4
Cheque no. 282267652537 for Rs.96091 has been cleared from A/c XX5554. -PNB,Bank,Bank_8
Your account statement for July is available. Download from the PNB app.,Bank,Bank_16
Auto-pay of Rs.42036 to Owen is scheduled on 26-01-26 from A/c XX4782. Ensure sufficient balance.,Bank,Bank_13
  Flat Rs.1764 cashback on your next order at BigBasket. Use code SAVE12. Valid till 01 Jul.,Promo,Promo_2
  ALERT: Rs.35998 withdrawn from ATM using card XX8519 on 24-05-26. Bal: Rs.227191. -BOB,Bank,Bank_3
"Hey,  my new number is +910346525364. Save it! Meet at noon?",Personal,Hard_4
Delivery attempt failed for order OD9073021248 We will retry tomorrow -Delhivery,Delivery,Delivery_5
Convert your ICICI Bank card purchase of Rs.664 into easy EMIs at 0% interest. Reply YES.,Promo,Promo_15
501810 is ur Axis Bank security code. Anyone asking for it is a scammer.,OTP,OTP_9
99424  is your OTP for Swiggy login. Valid for 5 minutes. Do not share with anyone.,OTP,OTP_0
Ur return pickup for order OD8452531744 is scheduled on 05 Jul. Keep the item ready. -BigBasket,Delivery,Delivery_7
68357  is your OTP for Meesho login. Valid for 30 minutes. Do not share with anyone.,OTP,OTP_0
OTP  for delivery of order OD1952994257 is 8305. Share only with the delivery agent. -XpressBees,Delivery,Delivery_9
EMI  of Rs.79098 due on 03-04-26 for loan A/c XX9177. Pay now to avoid charges. -HDFC Bank,Bank,Bank_4
281968 is your HDFC Bank security code. Anyone asking for it is a scammer.,OTP,OTP_9
Delivery attempt failed for order OD1917489216. We will retry tomorrow. -Delhivery,Delivery,Delivery_5
925304  is your BigBasket security code. Anyone asking for it is a scammer.,OTP,OTP_9
Pay Rs.386 on delivery for order OD580506752. -XpressBees,Delivery,Hard_10
YOUR A/C XX3841 IS DEBITED WITH RS.59691 ON 06-07-26. INFO: UPI-ARJUN. BAL: RS.48479,Bank,Bank_2
Ekart: Shipment OD7156919279 reached your city hub. Expected delivery: 06 Jul. T&C apply,Delivery,Delivery_4
"Class shifted to room 8085, come fast",Personal,Hard_6
185985 - use this code to sign in to HDFC Bank Never share it with anyone,OTP,OTP_7
G-196478 is your Google verification code.,OTP,OTP_12
last day! amazon clearance sale ends tonight. up to 80% off sitewide.,Promo,Promo_8
649717 is your Meesho security code. Anyone asking for it is a scammer.,OTP,OTP_9
Coupon 1710 gives you free delivery on orders above Rs.1699 -Myntra,Promo,Hard_1
Your Axis Bank debit card XX6090 has been blocked due to suspicious activity. Visit branch or call 1800-XXX to unblock.,Bank,Bank_11
Missed  our shows? Come back to SonyLIV at 50% off for 3 months. Resubscribe: bit.ly/NMPuVy,Promo,Promo_19
Your FD of Rs.60452 matures on 14-06-26. Renew or withdraw via netbanking. -ICICI Bank,Bank,Bank_14
Paytm: 448411 is your login OTP. It expires in 10 minutes.,OTP,OTP_6
Your Myntra membership expires soon. Renew now & save 20%: bit.ly/MrQTKo,Promo,Promo_9
FLIPKART: 711822 IS YOUR LOGIN OTP. IT EXPIRES IN 10 MINUTES.,OTP,OTP_6
Salary of Rs.81235 credited to A/c XX1395. Avl Bal: Rs.283279. -SBI,Bank,Bank_7
salary of rs.76564 credited to a/c xx5195. avl bal: rs.86422. -hdfc bank,Bank,Bank_7
Cheque no. 688428857042 for Rs.82997 has been cleared from A/c XX1996. -SBI,Bank,Bank_8
"Hi Girik, unlock Rs.1823 off your first order at Flipkart with code NEW27.",Promo,Promo_7
  Tap to verify: 130763. This code expires shortly.,OTP,Hard_9
Recharge with Rs.197 & get 30% extra talktime. Offer valid today only!,Promo,Promo_5
Out for delivery: Ur BigBasket package OD9384913047 will arrive today by 3 PM. -XpressBees,Delivery,Delivery_1
  Enter 111186 to verify your mobile number for Netflix.,OTP,OTP_10
hdfc bank: 977346 is your login otp. it expires in 2 minutes.,OTP,OTP_6
CONVERT YOUR HDFC BANK CARD PURCHASE OF RS.1595 INTO EASY EMIS AT 0% INTEREST. REPLY YES.,Promo,Promo_15
YOUR ONE TIME PASSWORD IS 55336 FOR PAYTM. PLEASE DO NOT SHARE IT.,OTP,OTP_5
Your FD of Rs.11598 matures on 09-05-26. Renew or withdraw via netbanking. -HDFC Bank,Bank,Bank_14
"YOUR ICICI BANK HEALTH INSURANCE RENEWAL IS DUE 01 JUL. RENEW ONLINE, SAVE 80% ON PREMIUM.",Promo,Promo_24
Your FD of Rs.49734 matures on 17-04-26. Renew or withdraw via netbanking. -PNB,Bank,Bank_14
Your SIM will be deactivated in 24hrs. Verify Aadhaar: bit.ly/mpQzfR -TM,Spam,Hard_13
Low balance alert: A/c XX6516 balance is Rs.183537. Maintain min balance to avoid charges.,Bank,Bank_10
IRCTC: Special trains added for festive season. Book early & save up to 70%.,Promo,Promo_17
ALERT: Rs.13295 withdrawn from ATM using card XX5105 on 02-03-26 Bal: Rs.226115 -HDFC Bank,Bank,Bank_3
IRCTC: SPECIAL TRAINS ADDED FOR FESTIVE SEASON. BOOK EARLY & SAVE UP TO 40%.,Promo,Promo_17
172300 - use this to sign in. Never share this code with anyone.,OTP,Hard_7
KYC update pending for A/c XX3364. Please visit your nearest HDFC Bank branch by 02-06-26 to avoid restrictions.,Bank,Bank_12
  Enter 790876 to verify your mobile number for ICICI Bank.,OTP,OTP_10
Your FD of Rs.80537 matures on 05-06-26 Renew or withdraw via netbanking -ICICI Bank,Bank,Bank_14
Interest of Rs.34931 credited to your FD A/c XX5417. -Kotak,Bank,Bank_9
Data exhausted? Get 2GB extra with Rs.1918 booster pack. Dial *121# or visit app.,Promo,Promo_11
YOUR SIM WILL BE DEACTIVATED IN 24HRS. VERIFY AADHAAR: BIT.LY/ONPDGE,Spam,Hard_13
"Class shifted to room 1162, come fast",Personal,Hard_6
MEGA SALE! Get 20% OFF on all products at Meesho. Shop now: bit.ly/LMMLzo T&C apply.,Promo,Promo_0
Hungry? Get 20% off up to Rs.803 on your next 3 orders. Code: EAT43. -Zomato T&C apply,Promo,Promo_12
OTP for delivery of order OD9789813336 is 4993. Share only with the delivery agent. -XpressBees,Delivery,Delivery_9
UPI payment of INR 43312 to Chatresh successful. UPI Ref: 211947202978. -SBI,Bank,Bank_6
OTP: 958821 for txn of Rs.48748 at Ola. Do not share. -Axis Bank,OTP,OTP_2
Low balance alert: A/c XX3537 balance is Rs.347646. Maintain min balance to avoid charges.,Bank,Bank_10
UPI payment of Rs.17378 to Zilmil successful. UPI Ref: 413976575549. -PNB STOP to opt out,Bank,Bank_6
Your order OD9083462476 from Amazon is arriving tomorrow. Keep Rs.3593 ready for COD.,Delivery,Delivery_3
Your SIM will be deactivated in 24hrs Verify Aadhaar: bitly/cHiHvg,Spam,Hard_13
ALERT: RS.30636 WITHDRAWN FROM ATM USING CARD XX5595 ON 10-02-26. BAL: RS.184287. -BOB,Bank,Bank_3
Your SIM will be deactivated in 24hrs. Verify Aadhaar: bit.ly/mNMKmp,Spam,Hard_13
G-825525 is ur Google verification code.,OTP,OTP_12
  Rs.194 cashback credited to your Paytm wallet. Use on your next order.,Promo,Promo_21
EMI of Rs.50901 due on 15-05-26 for loan A/c XX7344 Pay now to avoid charges -BOB,Bank,Bank_4
Rs.30142 debited from A/c XX9831 on 18-03-26 to Aradhana Avl Bal: Rs.64549 -Axis Bank,Bank,Bank_0
Last day! Swiggy clearance sale ends tonight. Up to 20% off sitewide.,Promo,Promo_8
Hungry? Get 50% off up to Rs.1133 on your next 3 orders. Code: EAT30. -Zomato,Promo,Promo_12
Delivery attempt failed for order OD3731146698. We will retry tomorrow. -Delhivery,Delivery,Delivery_5
Ur SIM will be deactivated in 24hrs. Verify Aadhaar: bit.ly/XLcJrB,Spam,Hard_13
You have 2078 reward points expiring on 02 Jul. Redeem on Flipkart.,Promo,Promo_20
Tap to verify: 395924. This code expires shortly.,OTP,Hard_9
Flight fares dropped! DEL-LKO from Rs.724. Book on ixigo before midnight. STOP to opt out,Promo,Promo_16
Your  ICICI Bank debit card XX6975 has been blocked due to suspicious activity. Visit branch or call 1800-XXX to unblock.,Bank,Bank_11
  OTP: 965050 for txn of Rs.19784 at Swiggy. Do not share. -ICICI Bank,OTP,OTP_2
Last day! Myntra clearance sale ends tonight. Up to 20% off sitewide.,Promo,Promo_8
  Rs.73755 debited from A/c XX9797 on 19-03-26 to Lakshmi. Avl Bal: Rs.30556. -SBI,Bank,Bank_0
Zomato: Free delivery all weekend! Order your favourites now. T&C apply,Promo,Promo_13
interest of rs.25320 credited to your fd a/c xx5758. -hdfc bank,Bank,Bank_9
SBI: 11923 is your login OTP. It expires in 15 minutes.,OTP,OTP_6
Your Kotak debit card XX8934 has been blocked due to suspicious activity. Visit branch or call 1800-XXX to unblock.,Bank,Bank_11
YOUR SIM WILL BE DEACTIVATED IN 24HRS. VERIFY AADHAAR: BIT.LY/FHHIZO,Spam,Hard_13
Your FD of Rs.24968 matures on 16-03-26. Renew or withdraw via netbanking. -Kotak,Bank,Bank_14
OTP-based login was enabled for your A/c XX2018. Call Kotak if this wasn't you.,Bank,Hard_2
OTP for delivery of order OD1720290824 is 5393. Share only with the delivery agent. -XpressBees,Delivery,Delivery_9
Congratulations!  You won Rs.2296370 in lucky draw. Claim: bit.ly/rDsTDK,Spam,Hard_12
"Hi Vincent, unlock Rs.809 off your first order at BigBasket with code NEW46.",Promo,Promo_7
Flat Rs.908 cashback on your next order at BigBasket. Use code SAVE14. Valid till 01 Jul.,Promo,Promo_2
Swiggy: Free delivery all weekend! Order your favourites now.,Promo,Promo_13
Your credit card XX5734 statement is ready. Total due: Rs.44510. Min due: Rs.3942. -ICICI Bank -TM,Bank,Bank_5
ALERT: Rs.60461 withdrawn from ATM using card XX7308 on 11-02-26. Bal: Rs.186218. -BOB,Bank,Bank_3
"Bro send me Rs.1958 on gpay, will return by 06 Jul T&C apply",Personal,Hard_5
462256 is your verification code for BigBasket. Never share your OTP.,OTP,OTP_3
OTP-BASED LOGIN WAS ENABLED FOR YOUR A/C XX5155. CALL AXIS BANK IF THIS WASN'T YOU.,Bank,Hard_2
688966 is ur OTP for HDFC Bank login. Valid for 2 minutes. Do not share with anyone.,OTP,OTP_0
Beware of fraud calls asking for card details. Axis Bank officials never ask for PIN or CVV.,Bank,Bank_15
  Coupon 9008 gives you free delivery on orders above Rs.4705. -BigBasket,Promo,Hard_1
YOUR SBI CODE: 844334,OTP,OTP_8
Your Airtel pack expires tomorrow. Recharge with INR 1770 for 2GB/day + unlimited calls.,Promo,Promo_10
Convert your Kotak card purchase of Rs.582 into easy EMIs at 0% interest Reply YES,Promo,Promo_15
Your PNB debit card XX4851 has been blocked due to suspicious activity. Visit branch or call 1800-XXX to unblock.,Bank,Bank_11
CONFIRMATION CODE 164343 FOR PAYTM. KEEP IT PRIVATE.,OTP,OTP_11
Dear customer ur HDFC Bank account will be blocked! Update KYC now: bit.ly/qavrfQ,Spam,Hard_11
Ur SIM will be deactivated in 24hrs. Verify Aadhaar: bit.ly/SnJYur,Spam,Hard_13
XpressBees:  Shipment OD4299014780 reached your city hub. Expected delivery: 06 Jul.,Delivery,Delivery_4
G-769788  is your Google verification code.,OTP,OTP_12
  651545 is your verification code for BigBasket. Never share your OTP.,OTP,OTP_3
Your FD of Rs.3855 matures on 22-04-26. Renew or withdraw via netbanking. -HDFC Bank,Bank,Bank_14
coupon 5143 gives you free delivery on orders above rs.1980. -meesho,Promo,Hard_1
Rs.24176 debited from A/c XX4966 on 02-05-26 to Harish. Avl Bal: Rs.336079. -PNB T&C apply,Bank,Bank_0
Netflix: 684024 is your login OTP It expires in 15 minutes,OTP,OTP_6
Coupon 1573 gives you free delivery on orders above Rs.4800. -Zomato,Promo,Hard_1
DTDC: Shipment OD5049557624 reached your city hub. Expected delivery: 05 Jul.,Delivery,Delivery_4
your amazon order od8115732961 has been shipped via bluedart. track: bit.ly/ebqwsr,Delivery,Delivery_0
Flight fares dropped! BOM-MAA from Rs.402. Book on ixigo before midnight.,Promo,Promo_16
Hungry? Get 60% off up to Rs.750 on your next 3 orders. Code: EAT70. -Zomato,Promo,Promo_12
IRCTC: Special trains added for festive season. Book early & save up to 40%.,Promo,Promo_17
Weekend special at BigBasket! Min 10% off on everything. Don't miss out: bit.ly/jEnyVO,Promo,Promo_6
UPI PAYMENT OF RS.14117 TO GIRINDRA SUCCESSFUL. UPI REF: 372294138554. -HDFC BANK,Bank,Bank_6
Delivered! Your Amazon order OD1677795212 was delivered on 03 Jul. Rate your experience: bit.ly/NTnkph,Delivery,Delivery_2
Auto-pay of INR 18441 to Caleb is scheduled on 11-01-26 from A/c XX4770. Ensure sufficient balance.,Bank,Bank_13
MEGA SALE! Get 70% OFF on all products at Zomato. Shop now: bit.ly/GrHxqu T&C apply.,Promo,Promo_0
YOUR FLIPKART ORDER OD7178542744 HAS BEEN SHIPPED VIA EKART. TRACK: BIT.LY/ZIPWTB,Delivery,Delivery_0
DTDC: SHIPMENT OD5828867034 REACHED YOUR CITY HUB. EXPECTED DELIVERY: 05 JUL.,Delivery,Delivery_4
Your one time password is 287233 for Hotstar. Please do not share it. -TM,OTP,OTP_5
Ur credit card XX7694 statement is ready. Total due: Rs.12522. Min due: Rs.2400. -PNB,Bank,Bank_5
Meesho Big Billion Days! Up to 30% off + extra 10% with PNB cards. Hurry! -TM,Promo,Promo_1
Interest of Rs.5683 credited to your FD A/c XX1794. -ICICI Bank,Bank,Bank_9
Weekend special at Myntra! Min 20% off on everything. Don't miss out: bit.ly/rfvxKL,Promo,Promo_6
congratulations! you won rs.1757416 in lucky draw. claim: bit.ly/omdyaf,Spam,Hard_12
Recharge with Rs.1078 & get 50% extra talktime. Offer valid today only!,Promo,Promo_5
Coupon 2371 gives you free delivery on orders above Rs.4145. -BigBasket,Promo,Hard_1
"bro send me rs.1660 on gpay, will return by 04 jul",Personal,Hard_5
  Order OD6152155279 packed and ready! Expected dispatch by 04 Jul. -BigBasket,Delivery,Delivery_8
Use code 6532 at checkout for 50% off at BigBasket! T&C apply,Promo,Hard_0
Enter 504196 to verify your mobile number for Myntra.,OTP,OTP_10
Salary of Rs.45139 credited to A/c XX8256. Avl Bal: Rs.179218. -HDFC Bank,Bank,Bank_7
EMI OF RS.12291 DUE ON 24-02-26 FOR LOAN A/C XX3828. PAY NOW TO AVOID CHARGES. -SBI,Bank,Bank_4
FLAT RS.1900 CASHBACK ON YOUR NEXT ORDER AT SWIGGY. USE CODE SAVE84. VALID TILL 03 JUL.,Promo,Promo_2
KYC update pending for A/c XX8170. Please visit your nearest HDFC Bank branch by 16-06-26 to avoid restrictions.,Bank,Bank_12
Your order OD2692955332 from Swiggy is arriving tomorrow Keep Rs.2131 ready for COD,Delivery,Delivery_3
Pranit from BlueDart is arriving with your package Contact: +913392378950,Delivery,Delivery_6
Nachiket from BlueDart is arriving with your package. Contact: 3585251905,Delivery,Delivery_6
EMI  of Rs.99491 due on 05-07-26 for loan A/c XX8469. Pay now to avoid charges. -SBI,Bank,Bank_4
Last  day! Amazon clearance sale ends tonight. Up to 80% off sitewide.,Promo,Promo_8
items in your order history are back in stock at zomato. prices start rs.1349.,Promo,Promo_23
UPI payment of Rs.15997 to Unnati successful. UPI Ref: 518150170513. -PNB,Bank,Bank_6
Pre-approved! Get a ICICI Bank credit card with Rs.461765 limit. Zero joining fee. Apply: bit.ly/IYqvLc,Promo,Promo_14
  Your FD of Rs.90384 matures on 08-03-26. Renew or withdraw via netbanking. -PNB,Bank,Bank_14
Cheque no. 671727227672 for Rs.48491 has been cleared from A/c XX8078. -PNB,Bank,Bank_8
Flight fares dropped! BLR-MAA from Rs.328 Book on Goibibo before midnight,Promo,Promo_16
USE CODE 2251 AT CHECKOUT FOR 25% OFF AT BIGBASKET!,Promo,Hard_0
"Class shifted to room 5243, come fast",Personal,Hard_6
146658 - USE THIS CODE TO SIGN IN TO SBI. NEVER SHARE IT WITH ANYONE.,OTP,OTP_7
your fd of rs.10893 matures on 12-01-26. renew or withdraw via netbanking. -axis bank,Bank,Bank_14
Jairaj from Delhivery is arriving with your package. Contact: +911471667693,Delivery,Delivery_6
  601420 - use this code to sign in to Amazon. Never share it with anyone.,OTP,OTP_7
your fd of rs.1922 matures on 07-06-26. renew or withdraw via netbanking. -icici bank,Bank,Bank_14
ALERT: Rs.85047 withdrawn from ATM using card XX8891 on 09-02-26. Bal: Rs.92782. -SBI,Bank,Bank_3
